"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NCAPG2",539.811202145625,-0.141807123877273,0.107511963093018,-1.31898925289442,0.187172705411829,0.386590013078834
"NCAPH",240.235147126296,-0.547359331377903,0.140472989154238,-3.89654505591042,9.75746620335081e-05,0.00181964719646115
"NCAPH2",1978.91465229879,-0.239751051613474,0.0790344995388697,-3.03349870009062,0.00241735752712844,0.0203221107984985
"NCBP1",1084.26795418959,-0.0160634541260657,0.0522098299536646,-0.307671067695906,0.758332637107917,0.871555557321808
"NCBP2",1894.69064743063,-0.0943152074626038,0.0529223460049069,-1.78214335875925,0.0747258566838385,0.215614866487155
"NCBP2AS2",597.927203945073,-0.196168721835539,0.0961431045844387,-2.04038264297208,0.0413122292967223,0.145092768178226
"NCBP2L",1.54466866596097,-0.0379881330516757,0.300247966096022,-0.126522532510767,0.899318314002577,0.948854947066318
"NCBP3",889.100879207534,0.195570100320678,0.0604411432472093,3.23571146761371,0.00121339969210764,0.0121025764959041
"NCCRP1",7.86527216384828,0.0331168019791273,0.250876537707143,0.132004380647926,0.894980826816834,0.947049704053818
"NCDN",644.870349393981,-0.0727614217362275,0.0812638361823071,-0.895372716259601,0.370587880521548,0.584536091791303
"NCEH1",414.099093876325,-0.570925728431202,0.157384164562129,-3.62759322082764,0.000286075500873141,0.00410289705451339
"NCF1",61.3857816983563,-0.557502567008306,0.166124413935823,-3.35593398826785,0.000790974459537236,0.00890371621960486
"NCF1B",21.6905373449619,-0.437251610898273,0.160402495267619,-2.72596514267907,0.00641137687911455,0.0407638112797244
"NCF1C",43.092330722605,-0.444440669724264,0.156733080063532,-2.83565326186475,0.00457320666718693,0.0320464698693046
"NCF2",452.629096370499,-0.300215472506889,0.159810258881921,-1.87857447079608,0.0603026197126915,0.187452644869774
"NCF4",252.498332381425,-0.224897070757882,0.13526069977714,-1.662693384911,0.0963738270478593,0.253215865807875
"NCF4-AS1",0.340248951007458,-0.137184325819473,0.410716644316458,-0.334012092565142,0.738370433654292,0.858810675138146
"NCK1",810.997305166408,0.0536321748597937,0.0703495154199401,0.762367367275313,0.445840776932932,0.6505363220142
"NCK2",850.51542672462,0.0205384808503656,0.149861405838756,0.137049834381402,0.890991404564303,0.945295117472694
"NCKAP1",3439.73044187684,0.0422115497649831,0.0704024032909885,0.599575409244392,0.548789239710263,0.731040199500474
"NCKAP1L",543.659505787218,-0.0190532769070757,0.140386513962669,-0.135720136993659,0.892042528000289,0.945602945579059
"NCKAP5",109.796768349303,0.437089715268614,0.171012250634219,2.55589709887809,0.0105914434762507,0.0580392472954916
"NCKAP5-AS1",0.126574132678673,0.478098551428101,0.776038619102566,0.616075720536934,0.537844545601045,NA
"NCKAP5-AS2",2.04293428150484,0.381767450126792,0.246777344335023,1.54701174516453,0.121860413496367,0.296158409994326
"NCKAP5L",664.27375071222,-0.0402199154660136,0.105315371776539,-0.381899762471079,0.702535716476603,0.836686779988495
"NCKIPSD",1354.79914505681,-0.065545568036286,0.0712345380705855,-0.920137475606813,0.357500922786282,0.571726205875094
"NCL",15990.3474034516,-0.0859419091702819,0.049185405320503,-1.74730509203422,0.080584430291304,0.226626995316776
"NCLN",4641.03762013682,-0.263661150753638,0.0741201480501465,-3.55721295342336,0.000374810306200759,0.00505708684286968
"NCMAP",241.231397302909,-0.251275533161178,0.195948984766789,-1.28235179916975,0.199719264674579,0.402114866197583
"NCOA1",1410.44808750704,0.0170207867086424,0.0655048333859737,0.259840164898228,0.794987067638942,0.892517277579809
"NCOA2",3262.67780418265,-0.0458640976663139,0.0919236275289429,-0.498936986052614,0.617823776968352,0.780148939233281
"NCOA3",1497.75805360763,0.0871845487285861,0.0852847023935557,1.02227651948955,0.306650043210981,0.52142116836017
"NCOA4",11417.5359242761,-0.0195736580476518,0.0816066549211184,-0.239853699022118,0.810443675974868,0.901130309862813
"NCOA5",1018.67788462612,-0.139071119779072,0.0549566190847314,-2.53056177936735,0.0113880028094179,0.0612166555487233
"NCOA6",1572.70608827135,-0.023636416009582,0.0632992603577755,-0.373407459676241,0.708845208347216,0.840781530105852
"NCOA7",1633.92952616383,0.444786069810465,0.12399017441743,3.58726868399291,0.000334159947873843,0.00462994015415785
"NCOA7-AS1",2.66369426813115,0.600031368106299,0.337472349763404,1.77801638720023,0.0754011635118308,0.216946034089113
"NCOR1",2353.70828396144,0.158462142913326,0.0833594006030991,1.90095108370338,0.0573084200902293,0.181341132130173
"NCOR1P1",0.0595666786571187,0.0946602129236321,1.2958315405794,0.0730497830615441,0.941766502144077,NA
"NCOR2",3598.61720173955,-0.0947350905885755,0.0651248928841171,-1.4546678910804,0.145761225823743,0.330828323235055
"NCR1",7.61002596249067,0.430111834624768,0.204646505284296,2.10173066003377,0.0355768762150024,0.131674446923027
"NCR2",0.303816439799503,-0.176423947792487,0.580078600485812,-0.304138004133806,0.761022754257131,0.872795438426508
"NCR3",23.998282475402,0.215367729380131,0.166990245188483,1.28970245619464,0.197153986473439,0.39903575078244
"NCR3LG1",36.9777458687214,-0.106246599585134,0.245267045414419,-0.433187423959107,0.664878614439694,0.81188849195371
"NCRNA00250",4.22304230748813,-0.560358509350948,0.233369598650556,-2.40116327315633,0.0163430426119068,0.0779967014492556
"NCS1",360.562998213381,-0.165193111404274,0.152995480859995,-1.0797254302919,0.280264466118474,0.494227774460107
"NCSTN",5685.8919315847,-0.111495492199159,0.0708374021123863,-1.57396359655126,0.115495865675542,0.285872171320991
"NDC1",859.886715241897,-0.180245768862889,0.0675558235639876,-2.66810112517042,0.00762812945976231,0.0462380322189026
"NDC80",333.556614237217,-0.434506525540201,0.136200635084419,-3.19019456312291,0.00142177040422135,0.0135819777174458
"NDE1",360.137584185319,-0.154464190744086,0.0898287887918339,-1.71953994728834,0.0855161002768157,0.234804176375319
"NDEL1",953.64444839973,0.214542196549891,0.0805999311213965,2.66181612769317,0.00777203212998708,0.0468689156486696
"NDFIP1",8475.16671290658,0.125839025792015,0.0638029309026871,1.9723079177028,0.0485744663250501,0.162314951285701
"NDFIP2",1270.49601544271,0.0178884384759022,0.0844547701901384,0.211810871495225,0.832254586726221,0.913113751089906
"NDFIP2-AS1",0.0651355586514597,0.115555132836646,1.35086023018485,0.0855418867582131,0.931830596668898,NA
"NDN",371.958940221505,-0.251185149223617,0.210010848384806,-1.19605797107855,0.231673937356998,0.440694294954475
"NDNF",5.45503070556787,0.811330836356663,0.258125555567439,3.14316354524878,0.00167132431063312,0.0153210755174221
"NDOR1",382.50797867515,-0.18651975858207,0.0778866551551324,-2.39475887378352,0.0166312984884097,0.0788395745081582
"NDP",1.44350891708574,-1.10652057934326,0.365877869148839,-3.02428944914711,0.00249217875728032,0.0207697903119526
"NDP-AS1",0.02328552904714,0.114921651808465,2.46178671653786,0.0466822129782573,0.96276650687615,NA
"NDRG1",10547.2520998953,-0.477568660151956,0.157521772248016,-3.03176286894507,0.0024313012099719,0.0203988578745563
"NDRG2",8392.41470901827,0.0954317549636512,0.111512589605555,0.855793550317631,0.392111983376047,0.603193932428108
"NDRG3",1040.15087925343,-0.198288920850452,0.0721335177150299,-2.74891516636983,0.00597928593054584,0.0387610686776664
"NDRG4",61.62466172255,0.268260661605351,0.146625953569449,1.82955783116725,0.0673160842168339,0.201651896416846
"NDST1",5676.04595598129,0.0686854884556839,0.0862922443996455,0.795963634200782,0.426053172801903,0.63251131505314
"NDST1-AS1",24.025770520992,-0.849386885841223,0.24602116482865,-3.45249518037527,0.00055542739859454,0.00681508920594151
"NDST2",61.4296933813661,-0.0693851247656613,0.0562848093352648,-1.23275046295997,0.217668878245653,0.42364451255343
"NDST3",3.97011464177805,1.18047952104472,0.314669755376969,3.75148707771588,0.000175788814982917,0.0028191415938025
"NDST4",0.888294917149596,-1.48425503577634,0.612410835878988,-2.42362634496171,0.0153664070129605,0.0745448437301507
"NDUFA1",6549.86795707915,-0.051266670771514,0.10227756763171,-0.501250391054657,0.616194914176621,0.779069542661239
"NDUFA10",4529.02254719416,0.0447590310526644,0.0628570056320103,0.712077048574369,0.476417065818057,0.673803026861309
"NDUFA11",3740.99293385985,-0.248639627389067,0.117782838526607,-2.11100046916342,0.0347722715361444,0.129623539062682
"NDUFA12",1887.88075178229,-0.0859129179407344,0.0674643683605587,-1.27345619663374,0.202856206794284,0.405753152686719
"NDUFA13",2330.34373873487,-0.241233917925795,0.139779891083158,-1.72581274785999,0.084381105679248,0.232883497109806
"NDUFA2",4995.72827342641,-0.146678380662744,0.106082373039681,-1.38268381880822,0.166761835559593,0.358563364073757
"NDUFA3",3603.13358543788,-0.0103002540509597,0.126738081677404,-0.0812719737795761,0.935225661925739,0.968318051312095
"NDUFA4",11155.2123163047,-0.0280139017024984,0.0901403669124821,-0.310780870569312,0.755967213142673,0.870164986114954
"NDUFA4L2",1204.83051442568,-0.419277486953106,0.160969774769913,-2.60469698458864,0.00919555447963555,0.0526223181121229
"NDUFA5",2606.62413030025,0.0747507185592639,0.0787750034581866,0.948914189498465,0.342664257144476,0.557442645989214
"NDUFA6",3919.01326490771,-0.0944999555690595,0.082660250166388,-1.143233360398,0.252941714768529,0.464387748277259
"NDUFA6-DT",317.883305741921,0.170779179066574,0.170996056746298,0.998731680227893,0.317924689613754,0.533120746097812
"NDUFA7",199.381560096349,-0.171750681965064,0.118766050125759,-1.44612607545001,0.14814184327257,0.334048424665183
"NDUFA8",2127.51331478525,-0.0301860538686998,0.0855431575217591,-0.352875142129533,0.724182047260931,0.85073650714543
"NDUFA9",2056.76792254889,-0.00113047754496026,0.0855433741236341,-0.013215255495141,0.989456058578476,0.995930640338541
"NDUFAB1",2781.20711769727,-0.0374759655485747,0.0892459186812491,-0.419917976108509,0.674545375260226,0.817817887981241
"NDUFAF1",1094.45913915952,0.156381188884858,0.0772487383007142,2.02438502330092,0.0429305515195003,0.149096285393982
"NDUFAF2",647.587928267793,-0.179665607969281,0.0962305518902342,-1.86703291667929,0.0618969912698754,0.190820485891947
"NDUFAF3",3002.72332321756,-0.105032440142817,0.0811200113433953,-1.29477842031106,0.195396678334075,0.397175478916557
"NDUFAF4",801.333905368136,0.0259148018248347,0.0954080675148655,0.271620655358069,0.785913715691508,0.887112279451904
"NDUFAF5",506.32471070454,0.0620856711464111,0.0668736857913975,0.928402112305849,0.353199023238926,0.56690062181352
"NDUFAF6",973.527763339583,-0.0716999144186158,0.0990399879486991,-0.723949143206228,0.469096958002874,0.668088675985942
"NDUFAF7",508.967718303562,0.0551984563753379,0.0554290677223267,0.995839523259817,0.319328123401552,0.534399374868501
"NDUFAF8",1490.75314650374,-0.40289578416917,0.133889172677616,-3.009173752528,0.00261959254783469,0.0215351447907947
"NDUFB1",3154.16097277639,0.122696294681996,0.111434521561691,1.10106179810779,0.27086976198661,0.483907325622047
"NDUFB10",4499.27750429789,-0.0497127389178066,0.102769700473037,-0.483729530094811,0.628577832942971,0.787872155205678
"NDUFB11",5809.42732553981,-0.176603815688366,0.106681707295785,-1.65542734705881,0.0978378425388254,0.255415242659891
"NDUFB2",4338.80996626069,-0.117285687497192,0.097555812991768,-1.20224191568255,0.229269813815985,0.437811520253438
"NDUFB2-AS1",26.0471928905206,-0.0709148190970531,0.0789274472968844,-0.898481092772557,0.36892912074437,0.583222403027346
"NDUFB3",1744.59021439798,-0.0690341536222744,0.0708748253931425,-0.974029258475659,0.330042011981237,0.54505301089979
"NDUFB4",3992.30532972804,0.0043658726799176,0.0633785256654793,0.0688856775078879,0.945080619129217,0.973147317791993
"NDUFB5",3306.09400448165,-0.0070590553604707,0.0606547028331543,-0.116381006430587,0.907350587768926,0.953567452368103
"NDUFB6",2269.52410618998,-0.0387400491181846,0.0708313526361938,-0.546933634278629,0.584424327346732,0.757017999073099
"NDUFB7",5410.47296883226,-0.23193876210254,0.111386228148428,-2.08229299041771,0.0373157157877198,0.135667314048883
"NDUFB8",2127.10790761275,-0.025938595811261,0.104851440486776,-0.247384258059215,0.804610855897084,0.89715684732354
"NDUFB9",12796.2245632307,-0.263133152036469,0.122909079126478,-2.14087644221705,0.0322840033632644,0.12345426195862
"NDUFC1",1894.88920698838,-0.0018019378952064,0.0827531629717698,-0.0217748522291662,0.982627554444118,0.992704318755901
"NDUFC2",3360.02270277118,-0.00293156100279721,0.104109669729344,-0.0281583930716373,0.977535821573179,0.99030725168352
"NDUFC2-KCTD14",0,NA,NA,NA,NA,NA
"NDUFS1",5004.57917880583,0.0819761858625177,0.0652133533325732,1.25704601394223,0.208736974099299,0.413550247479066
"NDUFS2",9633.84038176766,-0.047079851104447,0.0745198116956908,-0.631776302612013,0.527533060553985,0.715457377688905
"NDUFS3",3664.55821111787,0.00973572421545744,0.0816690713771241,0.119209439403329,0.905109428417017,0.952209977257058
"NDUFS4",2334.01292653755,-0.113710400672872,0.0934909132297664,-1.21627222095278,0.22388123994084,0.431514782388979
"NDUFS5",5532.2944216059,-0.0581920862329855,0.103350373405315,-0.56305637140536,0.573396498804051,0.749463059350244
"NDUFS6",4902.42989349509,-0.304891475401491,0.115792130677968,-2.63309323022505,0.00846111184225284,0.0494752013188315
"NDUFS7",3628.77863848232,-0.113930896432302,0.0967249350907837,-1.17788547829336,0.238842265126365,0.449167633084957
"NDUFS8",4763.88749216876,-0.0316012000366961,0.109618770486254,-0.288282744793774,0.773130314412923,0.879964666632815
"NDUFV1",9521.84317423688,-0.0498184065225539,0.0842758631395271,-0.591134930769852,0.55443001681286,0.735709358357684
"NDUFV2",1143.39057632194,0.133657449416116,0.108192741789579,1.23536428789338,0.216694957517355,0.422325913063952
"NDUFV2-AS1",48.7579316050761,-0.0746519161927483,0.0817677641199147,-0.912974899047859,0.361255743184648,0.57534227329475
"NDUFV3",2354.98110696906,-0.01612125811637,0.0792511059894579,-0.203419976479754,0.838806787238421,0.917050537120785
"NEAT1",13256.3503452001,0.17900232073,0.11981674701436,1.49396745605643,0.135184125569636,0.315404812796557
"NEB",928.05026989238,0.116731039549003,0.241914173396576,0.482530799704911,0.629428924312971,0.788414341723544
"NEBL",264.578320162593,0.227286568200591,0.261850725990841,0.868000527172653,0.385394044048595,0.597131048282709
"NEBL-AS1",1.27204585218247,-0.229004885506488,0.473264392261546,-0.483883616116063,0.628468468559721,0.787872155205678
"NECAB1",52.296350993368,-0.0786186585710089,0.216388430796679,-0.363321912736082,0.716364426143867,0.845540017856791
"NECAB2",915.571234648842,0.155780039317003,0.239775916140293,0.649690101594092,0.515892419009953,0.705618211422209
"NECAB3",2203.49700790646,-0.21814894227123,0.107476404931043,-2.02973799143351,0.0423831789640809,0.147703182489563
"NECAP1",858.126954127809,0.179283777539927,0.0617502379341147,2.90336982557405,0.00369170407360715,0.0275189130187781
"NECAP2",1840.67599351164,-0.0652840291365246,0.0569182246793149,-1.14697936389168,0.251390149804629,0.462914331432393
"NECTIN1",758.383294302465,-0.190087258840831,0.113755379803644,-1.67101775027208,0.0947181718166651,0.250168865470147
"NECTIN2",9098.77104373556,0.000796555499343544,0.101864502401645,0.00781975546498797,0.993760801431648,0.997149745575213
"NECTIN3",683.868658216035,-0.142490156664095,0.132564127131261,-1.07487719149695,0.28242971486935,0.496496017716968
"NECTIN4",30.9586992605127,-0.519309316213811,0.245423156663676,-2.11597521307031,0.0343469157480238,0.128665534064183
"NEDD1",344.561353657236,-0.0731091688390413,0.0742197735634682,-0.985036269027724,0.324606255934725,0.539567166102562
"NEDD4",1954.34147578302,-0.0125073268276873,0.121671815082091,-0.102795596656865,0.918125200110788,0.959297643815239
"NEDD4L",2708.86323612885,-0.154350558562468,0.102284370578301,-1.50903366457448,0.131290179974216,0.309784552979047
"NEDD8",2880.46407456849,-0.17067071832965,0.0752401090953026,-2.26834756597003,0.0233080309192153,0.0986969088593996
"NEDD8-MDP1",1.91066502211817,-0.127937423419088,0.186261836752933,-0.686868687914801,0.492165480250255,0.686145073924139
"NEDD9",1782.71298853006,0.429628668011755,0.128002235130361,3.35641535926469,0.00078959885568217,0.00889768710512062
"NEFH",19.5928119021973,-0.0497477294785209,0.163988349354611,-0.303361364842729,0.761614485587988,0.873104208475886
"NEFL",4.66600503145508,-0.456220059172347,0.391428524168427,-1.16552583933827,0.243806207141475,0.454908798510846
"NEFM",1.2759680976613,-0.384662258824184,0.389301123585679,-0.988084121826395,0.323111451374008,0.537926608829734
"NEGR1",10.9660040660945,1.02419870554323,0.236018189263718,4.33949056527514,1.42813397763032e-05,0.000402954714900085
"NEGR1-IT1",0,NA,NA,NA,NA,NA
"NEIL1",594.541486177643,0.0153502348941872,0.0992788732063657,0.154617335979222,0.877123002223067,0.938341905946093
"NEIL2",492.617554180308,-0.0778157596886964,0.0950276312214127,-0.818875085998798,0.412857685677349,0.621810754377551
"NEIL3",79.5575383908489,-0.418621750238281,0.177983411856206,-2.35202677526201,0.0186714308656881,0.0850105873392655
"NEK1",292.115567896039,0.174347427102117,0.0833008390482023,2.09298524593768,0.0363504716367292,0.133579313377989
"NEK10",56.275803860671,0.291181743897617,0.195402838375447,1.4901612807596,0.136181834372096,0.316665486180741
"NEK11",61.7183103959674,-0.143624659192448,0.137249373440844,-1.04645038146096,0.295353142204203,0.510484364094735
"NEK2",351.267924629505,-0.514373345181654,0.156641128397773,-3.28376940617703,0.00102428693415231,0.010756232473303
"NEK3",432.480519285549,-0.403936486104176,0.135761360858927,-2.97534205276504,0.0029266201760614,0.023352334625183
"NEK4",704.343395494453,0.0217812036078925,0.103337943558002,0.210776437559617,0.833061725595618,0.913526199945296
"NEK5",32.7993564999055,-0.327526956808701,0.115322760166309,-2.84008947007831,0.00451008823921069,0.0317957468711077
"NEK6",3074.01604100835,-0.0686043589670296,0.0775266855326802,-0.884912833505703,0.376203645798802,0.589226248428776
"NEK7",1754.06940968921,0.0737112464297663,0.0856290013150584,0.860821045413777,0.389336612108035,0.600516645614032
"NEK8",326.868488251691,-0.151916238391826,0.0887543893265452,-1.71164761027081,0.0869616287424536,0.237254617502753
"NEK9",2713.45568121244,0.0240141084163457,0.0541147204168144,0.443762958237221,0.657213971844864,0.806630649393254
"NELFA",954.231984491537,-0.146783882526825,0.0569254283238232,-2.57852925922379,0.00992218964873932,0.0555060965694593
"NELFB",2481.18500379905,-0.168067805642643,0.0557325258381708,-3.01561436728451,0.00256459201402565,0.0212312941841084
"NELFCD",3684.51339656793,-0.132525712167682,0.0619915040208033,-2.1378044340271,0.0325326189956995,0.124106220719341
"NELFE",3339.2666663612,-0.408079678330155,0.0938998574705308,-4.34590306442398,1.38703817561501e-05,0.000394421526851061
"NELL1",2.6619266316437,-2.18697832208444,0.643741003710843,-3.39729535555077,0.000680554693745555,0.00796549789336994
"NELL2",82.8821343696092,-0.594152142954179,0.2200310573753,-2.70031035637279,0.00692748190850834,0.043126272180943
"NEMF",519.562830704134,0.141628505601472,0.0798207772538582,1.77433132668006,0.0760083617408307,0.218130200959022
"NEMP1",580.140287286548,-0.163876743864551,0.103824919853347,-1.57839509142918,0.114474872177357,0.284176083381977
"NEMP2",230.061534341581,0.0464715023097353,0.083559965115521,0.556145544645558,0.578111362192817,0.753540220762618
"NENF",3817.81635213069,-0.158165306523362,0.115234563852455,-1.37255091906171,0.169891998971398,0.362782179035285
"NEO1",1199.55165556925,0.135899789115361,0.0853108756710299,1.59299489128923,0.111161337112201,0.278198810008503
"NEPRO",956.83815173241,-0.0269398606515408,0.0433344408452859,-0.621673203254713,0.534156775288496,0.720679613073926
"NES",1683.24869591033,0.00276575759827073,0.118546906604402,0.0233304915116867,0.981386649620013,0.992489792447966
"NET1",2135.94077192922,0.0765445139714541,0.0722492469177298,1.05945068269868,0.289394578095816,0.504221082075818
"NETO1",2.08950687646704,0.571369832619538,0.353455471868689,1.61652563927998,0.1059807146034,0.269193502309919
"NETO2",136.597765628963,0.0401693531349756,0.168694610186736,0.238118770306355,0.811788976794093,0.901771193134809
"NEU1",5678.88351931829,-0.386254285430185,0.0953019183562765,-4.05295393935527,5.05749627728449e-05,0.0011035187227631
